업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,고마운짬뽕,"경상북도 구미시 봉곡로 141, 1동 1층 (봉곡동)",경상북도 구미시 봉곡동 276번지 12호 1층 1동 ,,054-480-5548,경상북도 구미시청
일반음식점,투다리문성서희점,"경상북도 구미시 고아읍 문성로 34, 서희스타힐스 상가124동 1층 111호",경상북도 구미시 고아읍 문성리 0번지 도시개발구역 1블록 2로트 1층 상가124동 111호,054-451-0953,054-480-5548,경상북도 구미시청
일반음식점,비어통,"경상북도 구미시 상모로12길 9, 1층 (상모동)",경상북도 구미시 상모동 66번지 3호 1층 ,054-461-8878,054-480-5548,경상북도 구미시청
일반음식점,청년다방인동점,"경상북도 구미시 인동중앙로1길 5, 1층 (황상동)",경상북도 구미시 황상동 318번지 15호 1층 ,054-458-8448,054-480-5548,경상북도 구미시청
일반음식점,대길선지해장국,"경상북도 구미시 수출대로3길 107, A동 1층 46,47호 (공단동)","경상북도 구미시 공단동 107번지 1층 A동 46,47호",,054-480-5548,경상북도 구미시청
일반음식점,김치삼겹살전문점우리집두가마인동점,"경상북도 구미시 인동중앙로11길 26, 1층 106,107호 (황상동)","경상북도 구미시 황상동 303번지 2호 1층 106,107호 ",054-444-0582,054-480-5548,경상북도 구미시청
일반음식점,바르미샤브샤브앤칼국수구미점,"경상북도 구미시 구미대로22길 11, 롯데마트구미점 2층 (신평동)",경상북도 구미시 신평동 465번지 롯데마트구미점 2층 ,054-461-0222,054-480-5548,경상북도 구미시청
일반음식점,지코바치킨산동점,"경상북도 구미시 산동면 신당1로3길 19, 골드타워 1동 1층 101호",경상북도 구미시 산동면 신당리 1419번지 골드타워 1층 1동 101호,054-476-8088,054-480-5548,경상북도 구미시청
일반음식점,웰빙왕호떡비산점,"경상북도 구미시 수출대로3길 107, A동 1층 61호 (공단동)",경상북도 구미시 공단동 107번지 1층 A동 61호,,054-480-5548,경상북도 구미시청
일반음식점,육회대장,"경상북도 구미시 송원서로4길 33, 1층 (원평동)",경상북도 구미시 원평동 1058번지 6호 1층 ,054-461-1111,054-480-5548,경상북도 구미시청
일반음식점,마당쇠,"경상북도 구미시 임은길 25, 1층 (임은동)",경상북도 구미시 임은동 324번지 5호 1층 ,054-464-0985,054-480-5548,경상북도 구미시청
일반음식점,홍찜닭신평점,"경상북도 구미시 야은로 742-1, 1층 (신평동)",경상북도 구미시 신평동 11번지 8호 1층 ,054-465-2200,054-480-5548,경상북도 구미시청
일반음식점,낭만종합식당,"경상북도 구미시 산업로 193-84, 2층 (원평동)",경상북도 구미시 원평동 809번지  ,,054-480-5548,경상북도 구미시청
일반음식점,낭만쭈꾸미신사옥점,"경상북도 구미시 산업로 193-84, 1층 (원평동)",경상북도 구미시 원평동 809번지  ,054-441-5248,054-480-5548,경상북도 구미시청
일반음식점,유로코피자구미문장점,"경상북도 구미시 고아읍 문장로22길 22, 원호점보타운 상가1동 1층 107호",경상북도 구미시 고아읍 원호리 455번지 원호점보타운 1층 상가1동 107호,054-442-1828,054-480-5548,경상북도 구미시청
일반음식점,피자나라치킨공주상모사곡점,"경상북도 구미시 상사동로 138, 1층 (사곡동)",경상북도 구미시 사곡동 309번지 1호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,안박사면옥옥계점,"경상북도 구미시 산호대로29길 8-8, 1층 (옥계동)",경상북도 구미시 옥계동 843번지 3호 1층 ,054-471-0140,054-480-5548,경상북도 구미시청
일반음식점,안실,"경상북도 구미시 신시로14길 36, 1층 (송정동)",경상북도 구미시 송정동 469번지 9호 1층 ,054-481-8110,054-480-5548,경상북도 구미시청
일반음식점,깐족쟁이선산점,"경상북도 구미시 선산읍 동교2길 8-5, 1층",경상북도 구미시 선산읍 동부리 809번지 1층 ,054-481-6680,054-480-5548,경상북도 구미시청
일반음식점,플루800원호문성점,"경상북도 구미시 고아읍 문장로22길 22, 원호점보타운 상가1동 1층 108호",경상북도 구미시 고아읍 원호리 455번지 원호점보타운 1층 상가1동 108호,1544-2989-,054-480-5548,경상북도 구미시청
일반음식점,승승삼겹,"경상북도 구미시 산호대로30길 6, 1층 (옥계동)",경상북도 구미시 옥계동 862번지 5호 1층 ,054-462-1800,054-480-5548,경상북도 구미시청
일반음식점,나비식당,"경상북도 구미시 구미중앙로11길 17, 지하1층 (원평동)",경상북도 구미시 원평동 120번지 17호 지하1층 ,054-458-6833,054-480-5548,경상북도 구미시청
일반음식점,다인휴게실,"경상북도 구미시 해평면 해평시장2길 17-1, 1층",경상북도 구미시 해평면 낙성리 149번지 14호 1층 ,054-473-0393,054-480-5548,경상북도 구미시청
일반음식점,신통치킨문성점,"경상북도 구미시 고아읍 문성로 34, 서희스타힐스 124동 1층 108호",경상북도 구미시 고아읍 문성리 0번지 서희스타힐스 1층 124동 108호,,054-480-5548,경상북도 구미시청
일반음식점,도시어부포차,경상북도 구미시 구미중앙로 85 (주)금구개발 지하1층 (원평동),경상북도 구미시 원평동 96번지 1호 지하1층 ,054-454-4242,054-480-5548,경상북도 구미시청
일반음식점,청춘주막촌원평,"경상북도 구미시 송원서로8길 44, 가동 1층 (원평동)",경상북도 구미시 원평동 1054번지 1층 가동 ,,054-480-5548,경상북도 구미시청
일반음식점,채담국시,"경상북도 구미시 산동면 강동로 864, 가동 1층",경상북도 구미시 산동면 인덕리 544번지 2호 1층 가동 ,,054-480-5548,경상북도 구미시청
일반음식점,진미식당,"경상북도 구미시 백산로5길 17, 거송상가 1층 110호 (송정동)",경상북도 구미시 송정동 39번지 1호 거송상가 1층 110호,,054-480-5548,경상북도 구미시청
일반음식점,오메가메,"경상북도 구미시 선산읍 동교길 53, 1층",경상북도 구미시 선산읍 교리 1153번지 2호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,봉스포차,"경상북도 구미시 인동19길 16-15, 1층 (인의동)",경상북도 구미시 인의동 678번지 8호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,길모퉁이,"경상북도 구미시 해평면 도리사로 337, 1층",경상북도 구미시 해평면 송곡리 395번지 1층 ,054-476-7682,054-480-5548,경상북도 구미시청
일반음식점,대국민찜닭구미상모점,"경상북도 구미시 박정희로 88, 세양청마루아파트 상가동 1층 104,105호 (상모동)","경상북도 구미시 상모동 271번지 세양청마루아파트 1층 104,105호 상가동 ",054-465-3575,054-480-5548,경상북도 구미시청
일반음식점,비어첸원호점,"경상북도 구미시 고아읍 문장로 201, 2층 201호",경상북도 구미시 고아읍 원호리 439번지 5호 2층 201호,054-455-5353,054-480-5548,경상북도 구미시청
일반음식점,커피좋은날,"경상북도 구미시 상림로 129, 1층 (사곡동)",경상북도 구미시 사곡동 686번지 20호 1층 ,054-465-9601,054-480-5548,경상북도 구미시청
일반음식점,오부장소갈비찜,"경상북도 구미시 금오시장로 24-1, 1층 (원평동)",경상북도 구미시 원평동 1033번지 5호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,무을반점,"경상북도 구미시 무을면 상무로 1002, 1층",경상북도 구미시 무을면 송삼리 816번지 12호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,파스쿠찌구미확장단지점,"경상북도 구미시 산동면 신당1로3길 3, 해송빌딩 1동 1,2층 102,202호","경상북도 구미시 산동면 신당리 1430번지 해송빌딩 1,2층 102,202호 1동 ",054-474-8497,054-480-5548,경상북도 구미시청
일반음식점,바우네나주곰탕,"경상북도 구미시 송정대로 32, 1층 (송정동)",경상북도 구미시 송정동 461번지 5호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,화로숯불두마리치킨옥계점,"경상북도 구미시 옥계북로10길 13-5, 1층 (옥계동)",경상북도 구미시 옥계동 799번지 8호 1층 ,054-471-9213,054-480-5548,경상북도 구미시청
일반음식점,샵도쿄시장진평점,"경상북도 구미시 인동32길 21-4, 1동 1층 (진평동)",경상북도 구미시 진평동 93번지 3호 1층 1동 ,,054-480-5548,경상북도 구미시청
일반음식점,신황금어장,"경상북도 구미시 형곡동로 57-1, 1층 102호 (형곡동)",경상북도 구미시 형곡동 278번지 3호 1층 102호,,054-480-5548,경상북도 구미시청
일반음식점,집에서참치,"경상북도 구미시 흥안로1길 13-62, 1층 (옥계동)",경상북도 구미시 옥계동 565번지 1호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,투다리왕산점,"경상북도 구미시 왕산로 28-10, 구미임은삼도뷰엔빌W 상가301동 1층 113호 (임은동)",경상북도 구미시 임은동 822번지 구미임은삼도뷰엔빌W 1층 상가301동 113호,,054-480-5548,경상북도 구미시청
일반음식점,와라이,"경상북도 구미시 봉곡로 91, 1층 (봉곡동)",경상북도 구미시 봉곡동 376번지 3호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,바른분식,"경상북도 구미시 인동32길 28-5, 1층 (진평동)",경상북도 구미시 진평동 101번지 3호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,우주천국,"경상북도 구미시 송원서로2길 41, 1층 (원평동)",경상북도 구미시 원평동 1060번지 10호 1층 ,054-456-8886,054-480-5548,경상북도 구미시청
일반음식점,신전떡볶이산동점,"경상북도 구미시 산동면 신당1로3길 19, 골드타워 1동 1층 106호",경상북도 구미시 산동면 신당리 1419번지 골드타워 1층 1동 106호,054-471-8988,054-480-5548,경상북도 구미시청
일반음식점,양세호의옛날뒷고기구미점,"경상북도 구미시 송정대로6길 13-1, 1층 101호 (송정동, 프린스원룸)",경상북도 구미시 송정동 479번지 1호 프린스원룸 1층 101호,054-456-6001,054-480-5548,경상북도 구미시청
일반음식점,본가신촌설렁탕,"경상북도 구미시 산동면 신당1로3길 3, 해송빌딩 1동 2층 201호",경상북도 구미시 산동면 신당리 1430번지 해송빌딩 2층 1동 201호,054-473-5885,054-480-5548,경상북도 구미시청
일반음식점,스시오야붕,"경상북도 구미시 봉곡로 156, 2동 1층 102,103호 (봉곡동)","경상북도 구미시 봉곡동 204번지 5호 1층 102,103호 2동 ",,054-480-5548,경상북도 구미시청
일반음식점,부산가야밀면,"경상북도 구미시 선산읍 동교2길 1, 1동 1층",경상북도 구미시 선산읍 교리 1309번지 1층 1동 ,054-481-2851,054-480-5548,경상북도 구미시청
일반음식점,비비드,"경상북도 구미시 봉곡로 130-8, 1층 (봉곡동)",경상북도 구미시 봉곡동 284번지 1호 1층 ,054-444-8790,054-480-5548,경상북도 구미시청
일반음식점,봉곡대성막창,"경상북도 구미시 봉곡서로 42, 1층 (봉곡동)",경상북도 구미시 봉곡동 186번지 1호 1층 ,054-441-7892,054-480-5548,경상북도 구미시청
일반음식점,흥부네국밥,"경상북도 구미시 선산읍 교리2길 13, 1층",경상북도 구미시 선산읍 교리 784번지 2호 1층 ,054-481-3335,054-480-5548,경상북도 구미시청
일반음식점,옛날시장통닭중흥2차점,"경상북도 구미시 산동면 신당인덕1로 131, 중흥에스-클래스에코시티 상가1동 1층 111호",경상북도 구미시 산동면 인덕리 1107번지 중흥에스-클래스에코시티 1층 상가1동 111호,054-474-1118,054-480-5548,경상북도 구미시청
일반음식점,지례돈엔돈,"경상북도 구미시 원남로 12-7, 금오청구타운 상가201동 1층 103호 (남통동)",경상북도 구미시 남통동 4번지 5호 금오청구타운 1층 상가201동 103호,,054-480-5548,경상북도 구미시청
일반음식점,닭발시대,"경상북도 구미시 송동로 66-1, 1층 (도량동)",경상북도 구미시 도량동 262번지 3호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,유미정추어탕,"경상북도 구미시 인동50길 28-1, 1층 (구평동)",경상북도 구미시 구평동 466번지 8호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,공간카페,"경상북도 구미시 봉곡로11길 7, 1층 (봉곡동)",경상북도 구미시 봉곡동 375번지 1호 1 ,,054-480-5548,경상북도 구미시청
일반음식점,1990연남신촌서서갈비,"경상북도 구미시 산호대로29길 14-10, 4층 (옥계동)",경상북도 구미시 옥계동 841번지 3호 4층 ,054-474-3610,054-480-5548,경상북도 구미시청
일반음식점,이바돔감자탕구미확장단지점,"경상북도 구미시 산동면 신당2로 57, 1동 2층 203,204,205,206,207호","경상북도 구미시 산동면 신당리 1393번지 2층 203,204,205,206,207호 1동 ",054-474-3315,054-480-5548,경상북도 구미시청
일반음식점,커피비치,"경상북도 구미시 여헌로1길 9-1, 1,2층 (인의동)",경상북도 구미시 인의동 840번지 2호  ,054-472-8785,054-480-5548,경상북도 구미시청
일반음식점,카페죽이야기고아문성점,"경상북도 구미시 고아읍 들성로9길 4-13, 1층",경상북도 구미시 고아읍 문성리 1260번지 4호 1층 ,054-456-6288,054-480-5548,경상북도 구미시청
일반음식점,최종명선산곱창,"경상북도 구미시 백산로1길 6, 1층 101호 (송정동)",경상북도 구미시 송정동 4번지 2호 1층 101호,,054-480-5548,경상북도 구미시청
일반음식점,올래올래,"경상북도 구미시 송동로 70-25, 1층 (도량동)",경상북도 구미시 도량동 792번지 66호 1층 ,054-451-5518,054-480-5548,경상북도 구미시청
일반음식점,육회지존구미옥계점,"경상북도 구미시 산호대로25길 10-9, 1층 (옥계동)",경상북도 구미시 옥계동 635번지 3호 1층 ,,054-480-5548,경상북도 구미시청
